情感分数 = 25.56	دوستۇم=N=دوست مەن=P=مەن باھارغا=N=باھار ئاشىقمەن=V=ئاشىق چۈنكى=C=چۈنكى ئۇ=P=ئۇ قەلىبلەرگە=N=قەلىب ئۈمۈت=N=ئۈمۈت چىرىغى=N=چىراغ يېقىپ=V=يېقىپ ئالەمنى=N=ئالەم گۈزەل=A=گۈزەل كۆرسىتەلەيدۇ=V=كۆر يازنىڭ=N=ياز مەدىتىدە=N=مەدىتى كۈزنىڭ=N=كۈز مول=A=مول ھوسۇل=N=ھوسۇل ۋېسالىغا=N=ۋېسال يېتىشكە=V=يەت ئۈندەيدۇ=V=ئۈندە ئېھ=I=ئېھ دوستلىرىم=N=دوست بۈگۈنكىدەك=N=بۈگۈنكى ئۆملۈك=N=ئۆملۈك ئىچىدە=N=ئىچى نورۇز=N=نورۇز بايرىمىنى=N=بايرام كۈتىۋىلىش=V=كۈتىۋىلىش نەقەدەر=D=نەقەدەر كۆڭۈللۈك=A=كۆڭۈللۈك ھە=T=ھە
情感分数 = 5.0	ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى تەرجىمە=N=تەرجىمە قىلىنىپتۇ=V=قىل
情感分数 = 5.0	ئالىي=A=ئالىي مەكتەپ=N=مەكتەپ ھەقىقەتەن=D=ھەقىقەتەن گۈزەل=A=گۈزەل
情感分数 = 5.0	ئەڭ=D=ئەڭ ياخشىسى=A=ياخشى ئۈزىڭ=N=ئۆز ئويلىشىپ=V=ئويلا قارار=N=قارار قىل=V=قىل
情感分数 = 5.0	بەك=D=بەك ياخشى=A=ياخشى يازما=N=يازما بوپتۇ=V=بول
情感分数 = 5.0	ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى سەپ=N=سەپ شەكلىكەن=N=شەكل
情感分数 = 5.0	تېخىمۇ=D=تېخىمۇ گۈزەل=A=گۈزەل مەنزىللەر=N=مەنزىل ئالدىڭىزدا=N=ئالدى زاھىر=N=زاھىر بولغۇسى=V=بول
情感分数 = 5.0	بۇنىڭدىن=P=بۇنىڭ مەن=Y=مەن بەك=D=بەك خوش=A=خوش بولدۇم=V=بول
情感分数 = 5.0	ھەقىقەتەن=D=ھەقىقەتەن ئورۇنلۇق=A=ئورۇنلۇق تەھلىل=N=تەھلىل بۇپتۇ=V=بۇپ بېلگىيە=N=بېلگىيە كوستارىكالارھەممە=N=كوستار سەپتە=N=سەپ ئادەملىرى=N=ئادەم تۇلۇق=A=تۇلۇق گېرمانيەنىڭ=N=گېرمانيە كىۋادىراتى=N=كىۋادىرات دېسەك=V=دە بۇلامدۇ=V=بول قاندا=N=قاندا
情感分数 = 5.0	نېمىدېگەن=D=نېمىدېگەن چىرايلىق=A=چىرايلىق كېچە=N=كېچە
情感分数 = 5.0	ئاتا=N=ئاتا مۈرىسى=N=مۈرە ئەڭ=D=ئەڭ ئېگىز=A=ئېگىز چوققا=N=چوققا
情感分数 = 5.0	ئۇقۇدۇم=V=ئۇقۇ ھەقىقەتەن=D=ھەقىقەتەن ئوبدان=A=ئوبدان يېزىپتۇ=V=ياز ئۇقۇمىغان=V=ئۇقۇمىغان گۈدۈكداشلار=N=گۈدۈكداش ئازراق=A=ئاز ۋاقىت=N=ۋاقىت چىقىرىپ=V=چىق ئۇقۇپ=V=ئۇقۇ قويۇڭلار=V=قوي
情感分数 = 5.0	ئاينىڭ=N=ئاي كۈنى=N=كۈن ئۆتكۈزۈلۈشكە=V=ئۆتكۈزۈلۈش باشلىغان=V=باشلا قېتىملىق=A=قېتىملىق تۈركچە=N=تۈرك ئولىمپىك=N=ئولىمپىك مۇسابىقىسى=N=مۇسابىقە بۇرۇنقى=A=بۇرۇنقى يىللاردىكىدىن=N=يىل بەكرەك=D=بەكرەك ئېسىل=A=ئېسىل بوپتۇ=V=بول
情感分数 = 5.0	ئەجەپ=D=ئەجەپ چىرايلىق=A=چىرايلىق قىلۋالدىم=N=قىل زىيارەت=N=زىيارەت قىلىپ=V=قىل كىتىڭلارگودۇكداشلار=N=كىتىڭلارگودۇكداش
情感分数 = 5.0	ئانىسىغا=N=ئانا بەك=D=بەك ۋاپادار=A=ۋاپادار توپچىدە=N=توپچى ئۇ=P=ئۇ
情感分数 = 5.0	بولسا=V=بول ناخشا=N=ناخشا قىلىپ=V=قىل چىقسمۇ=V=چىق مىنىڭچە=P=مىنىڭچە بەك=D=بەك مۇڭلۇق=A=مۇڭلۇق چىقىدۇ=V=چىق
情感分数 = 5.0	گۈدۈكنىڭ=N=گۈدۈك تامغا=N=تامغا باسمايدىغان=V=باس يىرى=V=يىرى ماڭا=P=ماڭا ئەڭ=D=ئەڭ يارايدۇ=A=يارايدۇ
情感分数 = 5.0	ھېكايىنىڭ=N=ھېكايە مەزمۇنى=N=مەزمۇن ناھايىتى=D=ناھايىتى ياخشىكەن=A=ياخشى
情感分数 = 5.0	ھەقىقەتەن=D=ھەقىقەتەن ئېسل=A=ئېسل يازمىلار=N=يازما ئىدى=V=ئىدى
情感分数 = 5.0	بۈگۈن=N=بۈگۈن چۈشتىن=N=چۈش كېيىن=R=كېيىن بۆرتالادە=N=بۆرتالا بەك=D=بەك پەيزى=A=پەيزى يامغۇر=N=يامغۇر ياغدى=V=ياغ
情感分数 = 5.0	ھەقىقەتەن=D=ھەقىقەتەن قالتىس=A=قالتىس ئىكەنسىز=V=ئىكەن
情感分数 = 5.0	ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى پىكىر=N=پىكىر بوپتۇ=V=بول
情感分数 = 5.0	مېدران=N=مېدران ئالدىنقى=A=ئالدىنقى سەپكە=N=سەپ چىقىپ=V=چىق بولدىما=V=بول مۇشۇ=P=مۇشۇ بالدىمۇ=N=بالا خېلى=D=خېلى ئۈمۈد=N=ئۈمۈد زور=A=زور
情感分数 = 5.0	سۈرەتلەر=N=سۈرەت بەك=D=بەك ياخشى=A=ياخشى تارتىلىپتۇ=V=تارت
情感分数 = 5.0	بەك=D=بەك ئورۇنلۇق=A=ئورۇنلۇق تىما=N=تىما بوپتۇ=V=بول
情感分数 = 5.0	بۇ=P=بۇ ئۆردەك=N=ئۆردەك بەك=D=بەك مودا=A=مودا ئىكەن=V=ئىكەن
情感分数 = 5.0	تېڭشۈن=N=تېڭشۈن تورىنىڭ=N=تور ئەڭ=D=ئەڭ سۈزۈك=A=سۈزۈك مۇسابىقە=N=مۇسابىقە تارقىتىدۇ=V=تارقات
情感分数 = 5.0	قارلۇق=V=قارلۇق ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى ئىشلارنى=N=ئىش قىلىۋاتىدۇ=V=قىل
情感分数 = 5.0	بولۇپمۇ=C=بولۇپمۇ تورسقا=N=تورس ئەينى=A=ئەينى يىللىرى=N=يىل بەك=D=بەك قايىل=A=قايىل ئىدىم=V=ئىدى
情感分数 = 5.0	شۇنداق=P=شۇنداق ياخشى=A=ياخشى سېلىشتۇرمىغا=N=سېلىشتۇرما ئىگە=N=ئىگە ياخشى=A=ياخشى شېئىر=N=شېئىر ئىكەن=V=ئىكەن
情感分数 = 5.0	بەك=D=بەك رەڭدار=A=رەڭدار مەزمۇنكەن=N=مەزمۇن
情感分数 = 5.0	بەك=D=بەك ياخشى=A=ياخشى تېما=N=تېما بوپتۇ=V=بول
情感分数 = 5.0	بەك=D=بەك توغرا=A=توغرا ئېيتىلغان=V=ئېيىت سۆزكەن=N=سۆزكەن
情感分数 = 5.0	ھەجەپ=D=ھەجەپ ياخشى=A=ياخشى ئىش=N=ئىش بوپتۇ=V=بول
情感分数 = 5.0	بۇ=P=بۇ تەشۋىقات=N=تەشۋىقات قوللانمسى=N=قوللانما بەك=D=بەك پەيزى=A=پەيزى ئىشلىنىپتۇ=V=ئىشلەن
情感分数 = 5.0	كىشىگە=N=كىشىگە ھەقىقەتەن=D=ھەقىقەتەن ياخشىلىق=A=ياخشىلىق تۇيغۇسى=N=تۇيغۇ ئاتا=N=ئاتا قىلىدىكەن=V=قىل
情感分数 = 5.0	سۆرەتلىرىڭىز=N=سۆرەت بەك=D=بەك ياخشى=A=ياخشى چىقىپتۇ=V=چىق موسا=N=موسا ئاكا=N=ئاكا
情感分数 = 5.0	ئەجەپمۇ=D=ئەجەپ مەنزىرىلىك=A=مەنزىرىلىك ئىكەن=V=ئىكەن
情感分数 = 5.0	تولىمۇ=D=تولىمۇ ياخشى=A=ياخشى يېزىپسىز=V=ياز
情感分数 = 5.0	ئۇھوي=N=ئۇھوي چېن=N=چېن دوختۇر=N=دوختۇر ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى بىر=M=بىر قىز=N=قىز بىلەن=R=بىلەن ئارىلىشىۋاپتۇ=N=ئارىلاش
情感分数 = 5.0	مانچىستىر=N=مانچىستىر بىلەن=R=بىلەن پارىژنىڭ=N=پارىژ بىرسى=M=بىر ئەڭ=D=ئەڭ ياخشى=A=ياخشى تاللاش=V=تاللا
情感分数 = 5.0	مادرىد=N=مادرىد كوماندىسنىڭ=N=كوماندا مەشقاۋۇلى=N=مەشقاۋۇل مۇرىنھو=N=مۇرىنھو بولسا=V=بول بەك=D=بەك ياخشى=A=ياخشى بولاتتى=V=بول
情感分数 = 5.0	يۇۋېنتۇستا=N=يۇۋېنتۇس قال=V=قال ئەڭ=D=ئەڭ ياخشىسى=A=ياخشى ئۇكا=N=ئۇكا
情感分数 = 5.0	تولىمۇ=D=تولىمۇ ئېسىل=A=ئېسىل گەپلەر=N=گەپ كەن=N=كەن
情感分数 = 5.0	بۇ=P=بۇ ناخشىنىڭ=N=ناخشا نى=X=نى ئاڭلىغان=N=ئاڭلا ئىدىم=V=ئىد سى=X=سى تېخىمۇ=D=تېخىمۇ ياخشىكەن=A=ياخشى ئەمەسمۇ=T=ئەمەسمۇ
情感分数 = 5.0	مەن=P=مەن تەرجىمان=N=تەرجىمان دادام=N=دادا بىلەن=R=بىلەن بالامغا=N=بالا ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى يېزىپتۇ=V=ياز
情感分数 = 5.0	تولىمۇ=D=تولىمۇ ياخشى=A=ياخشى چۈشەنچە=N=چۈشەنچە بولدى=V=بول بۇ=P=بۇ !=V=!
情感分数 = 5.0	ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى ئېيتىلغان=V=ئېيىت سۆزلەر=N=سۆز ئىكەن=V=ئىكەن
情感分数 = 5.0	بۇنىڭ=P=بۇ قايتىپ=V=قايت كىلىشىنى=V=كەل بەك=D=بەك ئۈمۈد=N=ئۈمۈد قىلىمەن=V=قىل
情感分数 = 5.0	گىرىزمەن=N=گىرىزمەن دۆلەت=N=دۆلەت كوماندىسىدىمۇ=N=كوماندا بەك=D=بەك ياخشى=A=ياخشى ئوينىدى=V=ئوينا دۇنيا=N=دۇنيا لوڭقىسىدا=N=لوڭقا
情感分数 = 5.0	خىلى=D=خىلى چىرايلىق=A=چىرايلىق بوپتۇ=V=بول
情感分数 = 5.0	پۇتبول=N=پۇتبول تەنەپپۇس=N=تەنەپپۇس پىرگۇراممىسىنى=N=پىرگۇرامما ۋاقىت=N=ۋاقىت ياربىرىپ=N=ياربىرىپ قالسا=V=قال بولسا=V=بول ھەپتىدە=N=ھەپتە بىرقىتىم=N=بىرقىتىم بەرسە=V=بەر بەك=D=بەك ياخشى=A=ياخشى بولتى=V=بول
情感分数 = 5.0	ماۋۇ=P=ماۋۇ پروگرامما=N=پروگرامما بەك=D=بەك ياخشى=A=ياخشى ئىشلىنىپتۇ=V=ئىشلەن
情感分数 = 5.0	تولىمۇ=D=تولىمۇ ئەھمىيەتلىك=A=ئەھمىيەتلىك سۆھبەت=N=سۆھبەت بۇپتۇ=V=بۇپتۇ
情感分数 = 5.0	دوستۇم=N=دوست سوۋغا=N=سوۋغا قىلغان=V=قىل بۇ=P=بۇ قونچاق=N=قونچاق بەكمۇ=D=بەك چىرايلىق=A=چىرايلىق ئىكەن=V=ئىكەن
情感分数 = 5.0	ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى تەھلىل=N=تەھلىل قىپسىز=V=قىل
情感分数 = 5.0	سۈزىڭىز=V=سۆز ناھايىتى=D=ناھايىتى ئورۇنلۇق=A=ئورۇنلۇق
情感分数 = 5.0	رەسىملەر=N=رەسىم دىئالوگلار=N=دىئالوگ بەك=D=بەك قاملىشىپتۇ=V=قاملىشىپتۇ
情感分数 = 5.0	ئۇ=P=ئۇ نېمىدېگەن=D=نېمىدېگەن قاملاشقان=A=قاملاشقان ھە=T=ھە
情感分数 = 5.0	ئەنچىلۇدى=N=ئەنچىلۇدى مۇدىرىچنى=N=مۇدىرىچ قويۇپ=V=قوي بەرمەسمىكى=V=بەر مانچىستىر=N=مانچىستىر ئەڭ=D=ئەڭ ياخشىسى=A=ياخشىسى كاگاۋادىن=N=كاگاۋا ئۈنۈملۇك=A=ئۈنۈملۇك پايدىلانسا=V=پايدىلان بولاتتى=V=بول
情感分数 = 5.0	بەك=D=بەك ياخشىكەن=A=ياخشى مەن=P=مەن ياقتۇردۇم=A=ياقتۇردۇم
情感分数 = 5.0	ئۇيغۇر=N=ئۇيغۇر تىلى=N=تىل سەن=P=سەن نىمىدىگەن=D=نىمىدىگەن چىرايلىق=A=چىرايلىق ھە=T=ھە
情感分数 = 5.0	ئاتايىن=D=ئاتايىن ئارگېنتىنادىن=N=ئارگېنتىنا ئىسپانىيىگە=N=ئىسپانىيە بېرىپ=V=بار بىر=M=بىر سائەتتىنمۇ=N=سائەت ئاز=A=ئاز مۇڭدىشىپتۇ=V=مۇڭدىشىش دە=V=دە دېمەك=C=دە ئىشلار=N=ئىش تازا=D=تازا جايىدا=A=جايىدا ئەمەستەك=V=ئەمەس قىلىدۇ=V=قىل
情感分数 = 5.0	قىزىق=A=قىزىق ماۋۇ=P=ماۋۇ تېلېفون=N=تېلېفون زاۋۇتتىن=N=زاۋۇت چىققان=V=چىق ھالەتتە=N=ھالەت ئۇيغۇرچىنى=N=ئۇيغۇرچە تونىيدىكەن=V=تونىيدىكەن يەنە=D=يەنە قىزىق=A=قىزىق يىرى=N=يەر گەپ=N=گەپ يوللاش=V=يوللا كۆزنىكىدە=N=كۆزنەك گەپ=N=گەپ يوللاي=V=يوللاي دەپ=V=دە خەت=N=خەت يازسام=V=ياز بىۋاسىتە=A=بىۋاسىتە ئۇيغۇرچە=N=ئۇيغۇرچە چىقىۋاتىدۇ=V=چىق
情感分数 = 5.0	بۇ=P=بۇ يىل=N=يىل ھۇسۇل=N=ھۇسۇل نېمىدېگەن=D=نېمىدېگەن مول=A=مول بولغان=V=بول
情感分数 = 5.0	كەڭرى=A=كەڭرى زېمىنلار=N=زېمىن بەكلا=D=بەك ئىللىق=A=ئىللىق كۆرۈندى=V=كۆر
情感分数 = 5.0	ناھايىتى=D=ناھايىتى ئەھمىيەتلىك=A=ئەھمىيەتلىك تېما=N=تېما بوپتۇ=V=بول
情感分数 = 5.0	ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى يىزىپسىز=V=ياز
情感分数 = 5.0	بۇ=Y=بۇ ئۆز=P=ئۆز ۋاختىدا=N=ۋاخت ناھايتىمۇ=D=ناھايىتى ياخشى=A=ياخشى فىلىم=N=فىلىم ئىدى=V=ئىدى
情感分数 = 5.0	بەك=D=بەك ياخشى=A=ياخشى تېمىكەن=N=تېما ئەمەسما=V=ئەمەس
情感分数 = 5.0	مۇرىەنىئونىڭ=N=مۇرىەنىئو مادرىدقا=N=مادرىد كەلگىنى=V=كەل ئىنتايىن=D=ئىنتايىن ياخشى=A=ياخشى بولدى=V=بول
情感分数 = 5.0	ھەجەپ=N=ھەجەپ رومانتىك=A=رومانتىك مۇھاببەت=N=مۇھاببەت تەسۋىرلەنگەن=V=تەسۋىرلە سۈرەتلەركەن=N=سۈرەت بۇ=P=بۇ
情感分数 = 5.0	سىزنىڭ=P=سىز بۇ=Y=بۇ ئىشقا=N=ئىش ھەمكارلاشقىنىڭىز=V=ھەمكارلاش ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى بولدى=V=بول
情感分数 = 5.0	ھەئە=E=ھەئە ئەجەپ=D=ئەجەپ ياخشى=A=ياخشى بولدى=V=بول ئۇنى=P=ئۇن ماڭا=P=ماڭ ئەۋەتىپ=V=ئەۋەت بىرەلەرسىزمۇ=V=بەر
情感分数 = 5.0	ھەجەپ=D=ھەجەپ قىزىق=A=قىزىق پاراڭكەن=N=پاراڭ
情感分数 = 5.0	شۇ=P=شۇ تەبىئەتكە=N=تەبىئەت مەن=P=مەن بەك=D=بەك ئامراق=A=ئامراق شۇڭىغىمۇ=P=شۇڭا كەسپىم=N=كەسپ تەبىئەتكە=N=تەبىئەت بەك=D=بەك يېقىن=A=يېقىن
情感分数 = 5.0	ياسىغان=V=ياسا ئەپنى=N=ئەپ كۆرگەن=V=كۆر ئىدىم=V=ئىدى بەك=D=بەك مۇكەممەل=A=مۇكەممەل چىقىپتۇ=V=چىق ئەپ=N=ئەپ بولا=V=بولا شۇنداق=P=شۇنداق بولا=V=بولا
情感分数 = 5.0	كىچىك=A=كىچىك ۋاقىتلار=N=ۋاقىت نىمىدىگەن=D=نىمىدىگەن پەيزى=A=پەيزى ھە=T=ھە
情感分数 = 5.0	ئەڭ=D=ئەڭ ياخشى=A=ياخشى ئوقۇش=N=ئوقۇش دېتالى=N=دېتال
情感分数 = 5.0	رەھمەت=N=رەھمەت سىزگە=P=سىز ياخشى=A=ياخشى ماتىرىياللاركەن=N=ماتىرىيال رونالدو=N=رونالدو ئەڭ=D=ئەڭ ياخشى=A=ياخشى سەپ=N=سەپ شەكلىدە=N=شەكل يوقكەن=V=يوقكەن دە=V=دە ھەي=E=ھەي
情感分数 = 5.0	ئەڭ=D=ئەڭ ياخشىسى=A=ياخشى ياخۇ=N=ياخۇ تورىدىن=N=تور ئېزدەپ=V=ئېزدە بىقىڭ=V=باق
情感分数 = 5.0	ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى ۋارتا=N=ۋارتا ئىدى=V=ئىدى
情感分数 = 5.0	ئەمما=C=ئەمما لىكىن=C=لىكىن ماۋۇ=P=ماۋۇ بەك=D=بەك ئورۇنلۇق=A=ئورۇنلۇق سۆز=N=سۆز بوپتۇ=V=بول
情感分数 = 5.0	ناھايىتى=D=ناھايىتى مەنىلىك=A=مەنىلىك پائالىيەت=N=پائالىيەت بوپتۇ=V=بول
情感分数 = 5.0	ئەسسالامۇ=N=ئەسسالامۇ ئەلەيكۇم=N=ئەلەيكۇم ئۇزۇندىن=A=ئۇزۇن بۇيان=N=بۇيان سىنا=V=سىنا مىكرو=A=مىكرو بىلوگىنى=N=بىلوگ ئويناپ=V=ئوينا ئەمدى=D=ئەمدى ماۋۇ=P=ماۋۇ ئۆزىمىزنىڭكىنى=P=ئۆز كۆرۈپ=V=كۆر ئىنتايىن=D=ئىنتايىن خۇرسەن=A=خۇرسەن بولدۇم=V=بول
情感分数 = 5.0	ھەجەپ=D=ھەجەپ ياخشى=A=ياخشى ئىش=N=ئىش قىپتۇ=V=قىل
情感分数 = 5.0	بۈگۈن=N=بۈگۈن ئەجەپ=D=ئەجەپ ياخشى=A=ياخشى كۈن=N=كۈن بولدىھە=V=بول
情感分数 = 5.0	باللاك=N=باللاك ئەڭ=D=ئەڭ نوچىسى=A=نوچى
情感分数 = 5.0	گىئورگى=N=گىئورگى بېىست=N=بېىست ئەڭ=D=ئەڭ ئىستىقباللىق=A=ئىستىقباللىق توپچى=N=توپچى ئىدى=V=ئىدى
情感分数 = 5.0	دوستۇم=N=دوست بىلەن=R=بىلەن بىللە=D=بىللە بازار=N=بازار ئايلىنىپ=V=ئايلان شۇنداق=D=شۇنداق چىرايلىق=A=چىرايلىق چاپاندىن=A=چاپان بىرنى=M=بىر سېتىۋالدىم=V=سات
情感分数 = 5.0	گۈدۈكنى=N=گۈدۈك بەك=D=بەك ياقتۇرۇپ=A=ياقتۇر قالدىم=V=قال
情感分数 = 5.0	بەك=D=بەك ئەھمىيەتلىك=A=ئەھمىيەتلىك پائالىيەت=N=پائالىيەت بۇپتۇ=N=بۇپتۇ
情感分数 = 5.0	بۈگۈن=N=بۈگۈن ئەجەپ=D=ئەجەپ ياخشى=A=ياخشى كۈن=N=كۈن بولدى=V=بول ھە=T=ھە
情感分数 = 5.0	نىمىدىگەن=D=نىمىدىگەن ياخشى=A=ياخشى مەنمۇ=P=مەن شۇ=Y=شۇ يەردە=N=يەر بولغان=V=بول بولسام=V=بول ئۆيۈمدىكى=N=ئۆي كىتاپلارنى=N=كىتاپ ئاپىرىپ=V=ئاپار بىرەركەنمەن=V=بەر
情感分数 = 5.0	بىز=P=بىز نېمىدېگەن=D=نېمىدېگەن بەختلىك=A=بەختلىك ھە=T=ھە
情感分数 = 5.0	بۇ=P=بۇ لىرىكا=N=لىرىكا بەك=D=بەك ياخشى=A=ياخشى چىقىپتۇ=V=چىق ھارماڭ=V=ھارما پات=A=پات پات=A=پات دىدارلىشايلى=V=دىدارلاش
情感分数 = 5.0	ئاينىڭ=N=ئاي كۈنىدىكى=N=كۈن خەۋەركەندە=N=خەۋەر ھەقىقەتەن=D=ھەقىقەتەن ئېسىل=A=ئېسىل پۇتبولچى=N=پۇتبولچى
情感分数 = 5.0	دېگەن=V=دە ھەقىقەتەن=D=ھەقىقەتەن توغرا=A=توغرا گەپتە=N=گەپ
情感分数 = 5.0	ھەقىقەتەن=D=ھەقىقەتەن نادىر=A=نادىر تىما=N=تىما بوپتۇ=V=بول
情感分数 = 5.0	كاكا=N=كاكا توپ=N=توپ ئۇرسا=V=ئۇر بەك=D=بەك ياخشى=A=ياخشى بولىدۇ=V=بول
情感分数 = 5.0	ئەجەپ=D=ئەجەپ ياخشى=A=ياخشى يىزىپسىز=V=ياز
情感分数 = 5.0	ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى يېزىلىپتۇ=V=ياز
情感分数 = 5.0	ماڭا=P=ماڭ سالاھ=N=سالاھ بەك=D=بەك يارىدى=V=يارا
情感分数 = 5.0	شۇنداق=D=شۇنداق مەنىلىك=A=مەنىلىك يىزىپسىز=V=ياز ھارمىغايسىز=V=ھار
情感分数 = 5.0	تېز=A=تېز كىلىپ=V=كەل بىلەت=N=بىلەت تاشلاڭلار=V=تاشلا ئۇيغۇر=N=ئۇيغۇر سوفىت=N=سوفىت قارلۇق=N=قارلۇق ئابدوكېرەم=N=ئابدوكېرەم ئابلىز=N=ئابلىز ۋاي=N=ۋاي ۋۇي=E=ۋۇي بۇ=P=بۇ پائالىيەت=N=پائالىيەت بەك=D=بەك ياخشى=A=ياخشى بۇلۇپتۇ=V=بول
情感分数 = 5.0	ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى ئىش=N=ئىش بوپتۇ=V=بول
情感分数 = 5.0	بۇ=P=بۇ ناخشىنى=N=ناخشا ئاھاڭغا=N=ئاھاڭ سىلىپ=V=سال ئىيتسا=V=ئىيت شۇنداى=N=شۇندا ياخشى=A=ياخشى مۇڭلۇق=A=مۇڭلۇق چىقامىكىن=V=چىق دەيمەن=V=دە
情感分数 = 5.0	بەك=D=بەك قىزىق=A=قىزىق دەششەت=A=دەششەت كەپتۇ=V=كەل
情感分数 = 5.0	مارادونا=N=مارادونا يېقىندا=A=يېقىندا دىگەن=V=دە سۈزىنى=N=سۈز يەنە=D=يەنە تەكرارلاپتۇ=V=تەكرارلا يەنى=C=يەنى ئاگۇيرو=N=ئاگۇيرو مادىردتقا=N=مادىردت كەلسە=V=كەل رونالدو=N=رونالدو بىر=M=بىر پەسىلدە=N=پەسىل توپ=N=توپ ئۇرۇدۇ=V=ئۇر دەپ=V=دە مارادونا=N=مارادونا ئاگۇيرونىڭ=N=ئاگۇيرو مادىردتتا=N=مادىردت توپ=N=توپ ئوينىشىنى=V=ئوينا بەك=D=بەك ئارزۇ=N=ئارزۇ قىلاتتى=V=قىل
情感分数 = 5.0	تولىمۇ=D=تولىمۇ چىرايلىق=A=چىرايلىق چىقىپتۇ=V=چىق
情感分数 = 5.0	ئەينى=A=ئەينى ۋاقىتتا=N=ۋاقىت باساغا=N=باسا ئەجەپ=D=ئەجەپ پەيزى=A=پەيزى توپ=N=توپ ۇرغانتىڭ=V=ئۇر
情感分数 = 5.0	سىزنىڭ=P=سىز مۇشۇ=P=مۇشۇ خەۋىرىڭېزگە=N=خەۋەر بەك=D=بەك ئامراق=A=ئامراق مەن=P=مەن
情感分数 = 5.0	بۇباھا=N=بۇباھا بەك=D=بەك يۇقىرى=A=يۇقىرى بۇلاپكىتىپتۇ=V=بول
情感分数 = 5.0	بۈگۈن=N=بۈگۈن مەن=P=مەن يانفۇن=N=يانفۇن سېتىۋالدىم=V=سات بەك=D=بەك خوشال=A=خوشال بولىۋاتىمەن=V=بول
情感分数 = 5.0	ئېسىل=A=ئېسىل دۇردانىلەر=A=دۇردانە ئىكەن=V=ئىكەن كۆپ=A=كۆپ تەشەككۈر=A=تەشەككۈر
情感分数 = 5.0	بەك=D=بەك ياخشى=A=ياخشى بوپتۇ=V=بول تەڭ=A=تەڭ پايدىلىنايلى=V=پايدىلان ئەمىسە=T=ئەمىسە
情感分数 = 5.0	توربۇت=V=توربۇت ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى چىقىپتۇ=V=چىق
情感分数 = 5.0	بۇ=P=بۇ توغرىسىدا=R=توغرىسىدا سۆزلەشكە=V=سۆزلە بىز=P=بىز بەندىلەر=N=بەندە ئاجىزلىق=A=ئاجىزلىق قىلىمىز=V=قىل ئەڭ=D=ئەڭ ياخشىسى=A=ياخشى سۆزلىمىگەن=V=سۆزلىمىگەن ياخشى=A=ياخشى ئاللا=N=ئاللا ھەممىگە=P=ھەممە قادىر=A=قادىر
情感分数 = 5.0	بۇ=P=بۇ ئادەمنىڭ=N=ئادەم قابىلىيىتى=N=قابلىيەت ئادەمنى=N=ئادەم ھەقىقەتەن=D=ھەقىقەتەن قايىل=A=قايىل قىلىدىكەن=V=قىل
情感分数 = 5.0	ئەجەپ=D=ئەجەپ پەيزى=A=پەيزى بۇپتۇ=V=بۇپتۇ
情感分数 = 5.0	ئىككىمىز=M=ئىككى مۇشۇ=P=مۇشۇ يەردە=N=يەردە مەڭگۈ=D=مەڭگۈ بىللە=D=بىللە ياشىغان=V=ياشاش بولساق=V=بول نېمىدىگەن=D=نېمىدىگەن ياخشى=A=ياخشى بولاتتى=V=بول ھە=T=ھە
情感分数 = 5.0	بىكخامنى=N=بىكخام زىيارەت=N=زىيارەت قىلغان=V=قىل مۇخبىرنىڭ=N=مۇخبىر بىكخامنىڭ=N=بىكخام بۇرۇنقى=A=بۇرۇنقى سەبدىشى=N=سەبدەش ھازىرقى=A=ھازىرقى كۆك=A=كۆك ئاسمان=N=ئاسمان تەنتەبىيىسىنىڭ=N=تەنتەربىيە باھالىغۇچى=N=باھالىغۇچى ئەزاسىلىق=N=ئەزا ۋەزىپىسىنى=N=ۋەزىپە ئۆتەۋاتقان=V=ئۆتە گارىي=N=گارىي نېۋىل=N=نېۋىل ئىكەنلىكىنى=V=ئىكەن ئەسكەرتىپ=V=ئەسكەرت قويغان=V=قوي بولسىڭىز=V=بول تېخىمۇ=D=تېخىمۇ ياخشى=A=ياخشى چىقاتتى=V=چىق دە=T=دە بۇ=P=بۇ تېما=N=تېما
情感分数 = 5.0	ئاۋۇ=P=ئاۋۇ مۇزىكا=N=مۇزىكا چىقماي=V=چىق قاپتۇ=V=قال بولمىغان=V=بول بولسا=V=بول تولىمۇ=D=تولىمۇ تەسىرلىك=A=تەسىرلىك تىما=N=تىما بولاتتىكەن=V=بول بۇ=P=بۇ
