情感分数 = 45.979996	بىر=M=بىر ئادەمنىڭ=N=ئادەم قەلبى=N=قەلب تەبىئەت=N=تەبىئەت مۇھەببىتىگە=N=مۇھەببىتى تولغاندا=V=تول دۇنيانى=N=دۇنيا ئاجايىپ=A=ئاجايىپ گۈزەل=A=گۈزەل خۇددى=T=خۇددى قوينى=N=قوي ئىنتايىن=D=ئىنتايىن كەڭ=A=كەڭ جەننەت=N=جەننەت ھېس=N=ھېس قىلىدۇ=V=قىل تاغلارغا=N=تاغ قاراپ=V=قارا ئىرادىسى=N=ئىرادە كۈچىيىدۇ=V=كۈچەي شىلدىرلاپ=V=شىلدىرلا ئاققان=V=ئاق سۈزۈك=A=سۈزۈك سۇلارغا=N=سۇ قاراپ=V=قارا ھېسسىياتى=N=ھېسسىيات ئۇرغۇپ=V=ئۇرغۇ تاشىدۇ=V=تاش كۆپكۆك=A=كۆپكۆك ئاسماندىكى=N=ئاسمان ئاق=A=ئاق بۇلۇت=N=بۇلۇت ۋە=C=ۋە پارلاپ=N=پارلاپ تۇرغان=V=تۇر قۇياشقا=N=قۇياش قاراپ=V=قارا كۆڭلى=N=كۆڭلى يورۇپ=V=يورۇ ئەركىن=A=ئەركىن تەمكىن=A=تەمكىن جۇشقۇن=A=جۇشقۇن ساغلام=A=ساغلام بەھۇزۇرلۇق=A=بەھۇزۇر تۇيغۇغا=N=تۇيغۇ چۆمىدۇ=N=چۆم قەلبىگە=N=قەلبى خىزمەت=N=خىزمەت مۇھەببىتى=N=مۇھەببەت تولغاندا=V=تول بولسا=V=بول خىزمەتداشلىرى=N=خىزمەتداش خۇددى=T=خۇددى يېقىن=A=يېقىن تۇغقانلىرىدەك=N=تۇغقان بىلىنىپ=V=بىل ناھايىتى=D=ناھايىتى ئىجىل=N=ئىجىل ئىجىل=A=ئىجىل ئىناق=A=ئىناق بولغان=V=بول قىزغىن=A=قىزغىن مۇھىتتا=N=مۇھىت بارغانسېرى=V=بار ئىچەكىشىپ=V=ئىچەكىشىپ جانلىنىپ=V=جانلان كېتىدۇ=V=كەت ئەتراپتىكى=N=ئەتراپ ھەممە=P=ھەممە نەرسە=N=نەرسە شۇنداق=P=شۇنداق يېقىملىق=A=يېقىملىق تۇيۇلۇپ=V=تۇي ئۆزىنى=P=ئۆز ئازادە=A=ئازادە يېنىك=A=يېنىك ھېس=N=ھېس قىلىپ=V=قىل راھەت=N=راھەت بۆشۈكىدە=N=بۆشۈك غەمسىز=A=غەمسىز ئەلەيلىنىدۇ=V=ئەلەيلەن
情感分数 = -4.86	ئەيىبلەشلەرگە=N=ئەيىبلەش ئۇچرىغان=V=ئۇچرا بۇ=P=بۇ پويىز=N=پويىز شوپۇرى=N=شوپۇر نائىلاج=A=نائىلاج قالغان=V=قال ئاخىرى=D=ئاخىرى مۇخبىردىن=N=مۇخبىر ئاغرىنغان=V=ئاغرىن
情感分数 = -4.86	كېرىم=N=كېرىم ھاجىنىڭ=N=ھاجى سۆزلىگەنسېرى=V=سۆزلە سەپرايى=N=سەپرايى ئۆرلەپ=V=ئۆرلە بوغۇلۇپ=V=بوغۇل ھاسىراپ=V=ھاسىرا كەتتى=V=كەت
情感分数 = -4.79	بۇ=P=بۇ يېزىنىڭ=N=يېزا مال=N=مال ۋاران=N=ۋاران توخۇ=N=توخۇ غازلىرىمۇ=N=غاز ئۆز=P=ئۆز ئۆيلىرىنىڭ=N=ئۆي ئالدىدىكى=N=ئالدىدىكى بوشلۇقتا=N=بوشلۇق تۈنەيدۇ=V=تۈنە ئۇلارنى=P=ئۇلار چۆچۈتىدىغان=V=چۆچۈت سۈرلۈك=A=سۈرلۈك ئاۋازمۇ=N=ئاۋاز قوپال=A=قوپال قىلىقلارمۇ=N=قىلىق بۇ=P=بۇ يەردە=N=يەردە يوق=V=يوق بۇ=P=بۇ يەر=N=يەر ئەنە=T=ئەنە شۇنداق=P=شۇنداق خاتىرجەم=A=خاتىرجەم ۋە=C=ۋە كۆڭۈللۈك=A=كۆڭۈللۈك
情感分数 = -4.5750003	خەمىت=N=خەمىت ئۈچۈن=C=ئۈچۈن قاتتىق=A=قاتتىق قايغۇرۇپ=V=قايغۇر ياش=N=ياش تۆككەن=V=تۆك نۇرى=N=نۇرى بولدى=V=بول
情感分数 = -4.57	ئىنسانىيەت=N=ئىنسانىيەت دۇنياسىدا=N=دۇنيا ئىرادىسىزلار=A=ئىرادىسىز ئۆز=P=ئۆز قەدىر=N=قەدىر قىممىتىنى=N=قىممەت بىلمىگەنلىكى=V=بىل ئۈچۈن=C=ئۈچۈن پۈتۈنلەي=D=پۈتۈنلەي يارامسىز=A=يارامسىز ئەھۋالغا=N=ئەھۋال چۈشۈپ=V=چۈش قالىدۇ=V=قال
情感分数 = 4.5599995	ئۇ=P=ئۇ ئۆزىنىڭ=P=ئۆز ئۆتكۈر=A=ئۆتكۈر زېھنى=N=زېھىن تىرىشچانلىقى=A=تىرىشچان ھەم=C=ھەم خۇش=A=خۇش ئاۋازى=N=ئاۋاز چىقىشقاقلىقى=A=چىقىشقاق بىلەن=R=بىلەن سىنىپتىلا=N=سىنىپ ئەمەس=V=ئەمەس فاكۇلتېتلاردىمۇ=N=فاكۇلتېت تېزلا=A=تېز تونۇلۇپ=V=تونۇ كەتكەن=V=كەت ئىدى=V=ئىد
情感分数 = -4.4300003	نېمە=P=نېمە قىلاتتىم=V=قىل مېنى=P=مېنى جېدەل=A=جېدەل ماجىراغا=A=ماجىرا ئامراق=A=ئامراق دەمدىلا=V=دە ؟=N=؟
情感分数 = -4.4300003	مەن=P=مەن سەن=P=سەن بىلەن=R=بىلەن تەڭ=A=تەڭ يىغلاپ=V=يىغلا قاخشاپ=V=قاخشا تاڭنى=N=تاڭ ئاپپاق=A=ئاپپاق كۈتۈۋالدىم=V=كۈت
情感分数 = -4.4300003	شۇ=P=شۇ سەۋەبتىن=N=سەۋەب جەمىيەتتە=N=جەمىيەت شەخسىيەتچىلىك=N=شەخسىيەت مەنپەئەتپەرەسلىكتەك=N=مەنپەئەتپەرەسلىك ئەجەللىك=A=ئەجەللىك ئىدىيىلەر=N=ئىدىيە ئەۋج=N=ئەۋج ئالغان=V=ئال
情感分数 = -4.4300003	ئوردىدىكى=N=ئوردا ئەيش=A=ئەيش ئىشرەت=A=ئىشرەت كەيپ=A=كەيپ ساپالىق=A=ساپالىق تۇرمۇشقا=N=تۇرمۇش غەزەپ=A=غەزەپ نەپرىتىنى=A=نەپرەت ياغدۇرغان=V=ياغ
情感分数 = -4.4300003	ئىشلىرى=N=ئىش ئوڭۇشلۇق=A=ئوڭۇشلۇق بولمىغاندا=V=بول دىمى=N=دەم ئىچىگە=N=ئىچى چۈشۈپ=V=چۈش تەمكىنلىشىپ=A=تەمكىنلىشىپ كېتىدۇ=V=كەت
情感分数 = -4.2900004	قۇۋلۇق=A=قۇۋلۇق ھىيلىگەرلىكنى=A=ھىيلىگەرلىك ئۆگەنمەك=V=ئۆگەن رۇس=N=رۇس تىلىنى=N=تىل ئۆگەنمەكتىنمۇ=V=ئۆگەن تەس=A=تەس ئۇ=P=ئۇ نېمىشقىمۇ=D=نېمىش دېھقاندىن=N=دېھقان تۇغۇلۇپ=V=تۇغ قالغاندۇر=V=قال ھە=T=ھە ؟=N=؟
情感分数 = -4.29	يىرتقۇچلار=A=يىرتقۇچ بۇ=P=بۇ ئاۋازنى=N=ئاۋاز ئاڭلىسا=V=ئاڭلا قورقۇنۇشتىن=A=قورقۇنۇش دىر=N=دىر دىر=N=دىر تىترىشەتتى=V=تىترە
情感分数 = -4.29	گۈلنار=A=گۈلنار بىر=M=بىر كۆڭۈلسىزلىكنى=A=كۆڭۈلسىزلىك كۆڭلى=N=كۆڭلى سەزگەندەك=V=سەز بولۇپ=V=بول ئوڭايسىزلانغان=A=ئوڭايسىز ھالدا=N=ھال ئوتتۇرىدا=A=ئوتتۇرا تۇرۇپلا=V=تۇر قالىدۇ=V=قال
情感分数 = -4.29	لېكىن=C=لېكىن ئۇ=P=ئۇ خىتايغا=N=خىتاي ئامراقكەن=A=ئامراق ھېلىمۇ=D=ھېلىمۇ دادىسىنى=N=دادا خىتاي=N=خىتاي ئۆلتۈرگىنى=V=ئۆل !=N=!
情感分数 = -4.29	ئىنسان=N=ئىنسان بۇنچە=P=بۇنچە ۋەھشىي=A=ۋەھشىي بولارىنى=V=بولار بىلمەپتىكەنمەن=V=بىل ئىنسان=N=ئىنسان بولۇپمۇ=C=بولۇپمۇ بىزنىڭ=P=بىز گومىنداڭ=N=گومىنداڭ ئەسكەرلىرىمىز=N=ئەسكەر ۋەھشىيلىكتە=A=ۋەھشىيلىك ھەرقانداق=P=ھەرقانداق يىرتقۇچنى=A=يىرتقۇچ بېسىپ=V=باس چۈشىدىكەن=V=چۈش
情感分数 = -4.29	ئامېرىكا=N=ئامېرىكا خەلقئارا=N=خەلقئارا گۇرۇھىنىڭ=N=گۇرۇھ مۇكاپات=N=مۇكاپات تارقاتقانلىقى=V=تارقات ئاشكارىلانغاندىن=V=ئاشكارىلان كېيىن=D=كېيىن ئامېرىكىدا=N=ئامېرىكا زور=A=زور غۇلغۇلا=N=غۇلغۇلا قوزغىلىپ=V=قوزغا ئەيىبلەشنىڭ=N=ئەيىبلەش ئايىغى=N=ئاياغ ئۈزۈلمىدى=V=ئۈز
情感分数 = -4.29	ئاپتونوم=N=ئاپتونوم رايونىمىزغا=N=رايون ساياھەتكە=N=ساياھەت كەلگەنلەرنىڭ=V=كەل سانى=N=سان ئاشقان=V=ئاش بولسىمۇ=V=بول ساياھەت=N=ساياھەت كوپىراتىپلىرى=N=كوپىراتىپ پۇل=N=پۇل تاپماق=V=تاپ تەسلىشىپ=V=تەس كەتتى=V=كەت دەپ=V=دە زارلانماقتا=V=زارلا
情感分数 = -4.29	ئۇ=P=ئۇ يىگىتنىڭ=N=يىگىت ئاۋازىدىن=N=ئاۋاز لەۋلىرىنىڭ=N=لەۋ تىترەشلىرى=V=تىترە كۆز=N=كۆز چاناقلىرىنىڭ=N=چاناق قىزىرىشلىرىدىن=V=قىزار ئۇنىڭ=P=ئۇنىڭ پۇشايمان=N=پۇشايمان ئازابلىرىنى=N=ئازاب چۈشەنگەندەك=V=چۈشەن بولدى=V=بول
情感分数 = 4.28	ۋاڭ=N=ۋاڭ لېيى=N=لېيى ئىنچىكىلىك=A=ئىنچىكىلىك بىلەن=R=بىلەن سىنچىلاپ=A=سىنچىلاپ قارىۋەتكەندىن=V=قارا كېيىن=D=كېيىن ئاۋايلاپ=V=ئاۋايلا تۇرۇپ=V=تۇر چىشلىدى=V=چىشلە دە=T=دە شۇ=P=شۇ ھامان=D=ھامان ئېغىزى=N=ئېغىز ئەزەلدىن=D=ئەزەلدىن تېتىپ=V=تېتى باقمىغان=V=باق ئاجايىپ=A=ئاجايىپ بىر=M=بىر تەمگە=N=تەم خۇشپۇراق=A=خۇشپۇراق ئىچىدىن=N=ئىچ چىقىپ=V=چىق تۇرغان=V=تۇر مەززىلىك=A=مەززىلىك تەمگە=N=تەم مەززىلىك=A=مەززىلىك تەم=N=تەم ئىچىدىن=N=ئىچ چىقىپ=V=چىق تۇرغان=V=تۇر خۇشپۇراققا=A=خۇشپۇراق تولدى=V=تول
情感分数 = 4.2799997	لېكىن=C=لېكىن پەرىخەنىڭ=N=پەرىخە ماڭا=P=ماڭا ھەدىسىگە=N=ھەدە ئوخشاشلا=A=ئوخشاش بېرىلگەنلىكىنى=V=بەر سېزىپ=V=سەز قىزلارنىڭ=N=قىز تۇنجى=M=تۇنجى مۇھەببىتىنى=N=مۇھەببەت ھۆرمەتلەپ=V=ھۆرمەتلە باغرىمغا=N=باغرى باستىم=V=باس ئۇ=P=ئۇ سۆيگۈ=V=سۆي ئىستىكى=N=ئىستەك بىلەن=R=بىلەن مەست=A=مەست بولۇپ=V=بول لەۋلىرىنى=N=لەۋ ئېڭەكلىرىمگە=N=ئېڭەك تەگكۈزگەندە=V=تەگ بۇ=P=بۇ لەۋلەرگە=N=لەۋ لەۋلىرىمنى=N=لەۋ تەگكۈزەلمىدىم=V=تەگ چۈنكى=C=چۈنكى ئۇ=P=ئۇ لەۋلەردىن=N=لەۋ سېنى=P=سىنى كۆردۈم=V=كۆر
情感分数 = 4.2799997	ھەممىلا=P=ھەممە ئادەم=N=ئادەم بەخت=N=بەخت ئىزدەيدىغان=V=ئىزدەي بۇ=P=بۇ دۇنيادا=N=دۇنيا ئۇ=P=ئۇ پەرىخەنىڭ=N=پەرىخە بەختلىكلەر=A=بەختلىك قاتارىدىن=N=قاتارى ئورۇن=N=ئورۇن ئېلىشىنى=V=ئال تىلەيدۇ=V=تىلە
情感分数 = 4.2799997	باشقىلارنى=P=باشقا ھۆرمەتلەيدۇ=V=ھۆرمەت شۇڭا=C=شۇڭا باشقىلارنىڭ=P=باشقا ھۆرمىتىگە=N=ھۆرمەت ھەم=C=ھەم سازاۋەر=A=سازاۋەر بولالايدۇ=V=بول
情感分数 = 4.2799997	پارتىيىنىڭ=N=پارتىيە ھاكىمىيەت=N=ھاكىمىيەت يۈرگۈزۈش=V=يۈر ئىقتىدارى=N=ئىقتىدار ۋە=C=ۋە ئىلغارلىقى=A=ئىلغارلىق بىر=M=بىر قېتىملىق=A=قېتىملىق ئەجىر=N=ئەجىر بىلەنلا=R=بىلەنلا تاماملىنىدىغان=V=تاماملا ئىش=N=ئىش ئەمەس=V=ئەمەس
情感分数 = 4.2799997	مېلىڭ=N=مال مىڭغا=M=مىڭ يەتكۈچە=V=يەت دوستۇڭ=N=دوست مىڭغا=M=مىڭ يەتسۇن=V=يەت دېگەن=V=دە ئەمەسمۇ=T=ئەمەسمۇ بولۇپمۇ=C=بولۇپمۇ مەن=P=مەن بىلىملىك=A=بىلىملىك دوستلارغا=N=دوست تولىمۇ=D=تولىمۇ موھتاج=A=موھتاج !=N=!
情感分数 = 4.2799997	ھەر=P=ھەر سېخىيگە=A=سېخىي پۇل=N=پۇل دۇنيا=N=دۇنيا گوياكى=T=گوياكى بىر=M=بىر تىرەكتۇر=N=تىرەك پۇل=N=پۇل دۇنيادىن=N=دۇنيا نىيەتنى=N=نىيەت توغرا=A=توغرا قىلغان=V=قىل زېرەكتۇر=A=زېرەك
情感分数 = 4.2799997	مەكتەپ=N=مەكتەپ دوختۇرخانا=N=دوختۇرخانا زاۋۇت=N=زاۋۇت فېرمىلار=N=فېرما يوقتىن=V=يوق بارلىققا=V=بارلىق كېلىپ=V=كەل خەلقىمىز=N=خەلق بەخت=N=بەخت قوينىدا=N=قوينى باياشات=A=باياشات خاتىرجەم=A=خاتىرجەم ياشىماقتا=V=ياشا !=N=!
情感分数 = 4.2799997	ئۇ=P=ئۇ كەمتەر=A=كەمتەر ئاددى=A=ئاددى ساددىلىقى=A=ساددا ئوڭلۇق=A=ئوڭلۇق چىقىشقاقلىقى=A=چىقىشقاق بىلەن=R=بىلەن كىشىلەر=N=كىشى ئارىسىغا=N=ئارا ئاسانلا=A=ئاسانلا سىڭىپ=V=سىڭ كېتەتتى=V=كەت
情感分数 = -4.145	ئوسال=A=ئوسال ئات=N=ئات كۆپ=A=كۆپ قېتىم=Q=قېتىم قويدى=V=قوي مېنى=P=مېنى شۇنچە=P=شۇنچە خىجالەتتە=A=خىجالەت
情感分数 = 4.14	شۇ=P=شۇ كۈنى=N=كۈن كەچتە=N=كەچ چېن=N=چېن داۋېي=V=داۋېي ناھايىتى=D=ناھايىتى ئېچىلىپ=V=ئاچ يايراپ=V=يايرا ئوينىدى=V=ئوينا ئۇلار=P=ئۇلار بىر=M=بىر بىرسىگە=M=بىر قىيمىغان=V=قىي ھالدا=N=ھال خوشلاشتى=V=خوشلاش
情感分数 = 4.0	بۇ=P=بۇ خاتىرجەملىك=A=خاتىرجەملىك بىلەن=R=بىلەن تولغان=V=تول گۈزەل=A=گۈزەل يايلاق=N=يايلاق مەنزىرىسى=N=مەنزىرە
情感分数 = -4.0	زار=A=زار قاخشاپ=V=قاخشا يۈرگىنىمىزگە=V=يۈرگەن خېلى=D=خېلى بولۇپ=V=بول قالدى=V=قال
情感分数 = 4.0	ھەممە=P=ھەممە ئىش=N=ئىش جايىدا=N=جايىدا ۋالىي=N=ۋالىي جانابلىرىنىڭ=N=جاناب خاتىرجەم=A=خاتىرجەم بولۇشىنى=V=بول سورايمەن=V=سورا
情感分数 = 4.0	كەيۇمەرس=N=كەيۇمەرس خەلىقپەرۋەر=A=خەلىقپەرۋەر ئادىل=A=ئادىل پادىشاھ=N=پادىشاھ ئىدى=V=ئىد
情感分数 = -4.0	لاياقەتسىز=A=لاياقەتسىز مەمۇرلارنى=N=مەمۇر ئىشتىن=N=ئىش بوشىتىش=V=بوشات شۈبھىسىزكى=A=شۈبھىسىزكى مەمۇرلارغا=N=مەمۇر بېرىلگەن=V=بەر قاتتىق=A=قاتتىق سىگنال=N=سىگنال
情感分数 = -4.0	شۇنداق=P=شۇنداق بىر=M=بىر ھازا=N=ھازا ئاغرىنىش=V=ئاغرىنىش تىتىلداشلاردىن=A=تىتىلداش كېيىن=D=كېيىن ئاندىن=C=ئاندىن ماشىنا=N=ماشىنا يەنە=D=يەنە قوزغالدى=V=قوزغا
情感分数 = -4.0	سەمىمىيەتسىزلىك=A=سەمىمىيەتسىزلىك قىلغانلىق=V=قىل سۆھبەتنى=N=سۆھبەت ئىلگىرى=D=ئىلگىرى سۈرۈشكە=V=سۈر پايدىسىز=A=پايدىسىز
情感分数 = -4.0	بىر=M=بىر سىياسىي=A=سىياسىي پارتىيىگە=N=پارتىيە نىسبەتەن=D=نىسبەتەن ئېيتقاندا=V=ئېيت ئالغان=V=ئال قارارلىرىدا=N=قارار ھەممە=P=ھەممە ئىشقا=N=ئىش ئارىلىشىۋالىدىغان=V=ئارىلىشىۋال ئەمما=C=ئەمما ھېچقانداق=P=ھېچقانداق بىر=M=بىر ئىشنى=N=ئىش باشقا=A=باشقا ئېلىپ=V=ئال چىقالمايدىغان=V=چىق تەدبىرسىز=A=تەدبىرسىز قۇرۇق=A=قۇرۇق پو=N=پو ئېتىپ=V=ئات يۈرىدىغان=V=يۈر كىشىلەرنىڭ=N=كىشى قولىغا=N=قول تاشلاپ=V=تاشلا قويۇشتىنمۇ=V=قويۇش ئېغىر=A=ئېغىر پاجىئە=A=پاجىئە بولمىسا=V=بول كېرەك=A=كېرەك
情感分数 = -4.0	سەن=P=سەن ئىپلاس=A=ئىپلاس سەن=P=سەن رەزىل=A=رەزىل !=N=!
情感分数 = 4.0	لېكىن=C=لېكىن گۈرۈچ=N=گۈرۈچ ئۇنىدا=N=ئۇن قىلغان=V=قىل ھور=N=ھور نانغا=N=نان ئوخشىمايدىغان=V=ئوخشا بىر=M=بىر خىل=N=خىل خۇشپۇراق=A=خۇشپۇراق پۇراپ=V=پۇرا تۇراتتى=V=تۇر
情感分数 = 4.0	ئەقىل=N=ئەقىل پاراسەتلىكلىكى=A=پاراسەتلىكلىك خوتەن=N=خوتەن خەلقىنىڭ=N=خەلق ئىرادىلىك=A=ئىرادىلىك سۆزىدە=N=سۆز چىڭ=A=چىڭ
情感分数 = -4.0	ئېڭەكلىرىنى=N=ئېڭەك ساقال=N=ساقال پېشانىسىنى=N=پېشانە قورۇق=N=قورۇق باسقان=V=باس بۇ=P=بۇ پېشقەدەم=A=پېشقەدەم جەڭچىنىڭ=N=جەڭچى كۆزلىرىدىن=N=كۆز غەزەپ=A=غەزەپ ۋە=C=ۋە ئۆكۈنۈش=A=ئۆكۈنۈش ئۇچقۇنلىرى=N=ئۇچقۇن چاچراۋاتقاندەك=V=چاچرا كۆرۈنەتتى=V=كۆر
情感分数 = 4.0	سىزلەرگە=P=سىز رەھمەت=N=رەھمەت خۇشۋاق=A=خۇشۋاق بۇلىڭىزلەر=V=بۇل
情感分数 = -4.0	چېرىكلەر=N=چېرىك ئالاقزادە=A=ئالاقزادە بولۇشۇپ=V=بول قىيا=A=قىيا چىيا=A=چىيا ئىچىدە=N=ئىچى ئۇنىڭغا=P=ئۇنىڭ تەرەپ=N=تەرەپ تەرەپتىن=N=تەرەپ ئاچ=A=ئاچ بۆرىلەردەك=N=بۆرە يوپۇرۇلدى=V=يوپۇر
情感分数 = -4.0	قۇم=N=قۇم بارخانلىرىنىڭ=N=بارخان سۈررەڭ=N=سۈررە زېرىكەرلىك=A=زېرىكەرلىك جىمجىتلىقىغا=N=جىمجىتلىق ئوخشاش=A=ئوخشاش چىدىغۇسىز=A=چىدىغۇسىز سۈكۈنات=A=سۈكۈنات
情感分数 = -4.0	ھەم=C=ھەم خۇشاللىق=A=خۇشاللىق ھەم=C=ھەم خىجالەتچىلىك=A=خىجالەتچىلىك بىلەن=C=بىلەن نېمە=P=نېمە دېيىشىنى=V=دە بىلەلمەي=V=بىل قالغان=V=قال مەڭلىك=N=مەڭلىك نىياز=N=نىياز بىگىز=N=بىگىز قولى=N=قول بىلەن=R=بىلەن كىگىزنى=N=كىگىز تاتىلاپ=V=تاتىلا ئولتۇرۇپ=V=ئولتۇر كۈلۈپ=V=كۈل قويدى=V=قوي
情感分数 = 4.0	بۇ=P=بۇ قوليازمىنىڭ=N=قوليازما تېپىلىشى=V=تېپىلىش تارىخ=N=تارىخ تەتقىقاتىدا=N=تەتقىقات كىشىنى=N=كىشى شادلاندۇرىدىغان=V=شادلان زور=A=زور مۇۋەپپەقىيەت=A=مۇۋەپپەقىيەت بولدى=V=بول
情感分数 = -4.0	بۈگۈن=P=بۈگۈن بولسا=V=بول قايغۇ=A=قايغۇ كۆز=N=كۆز يېشى=N=ياش ئۇلارغا=P=ئۇلار ھۆكۈمران=N=ھۆكۈمران
情感分数 = 3.9899998	ھەرقايسىڭلار=N=ھەرقايسى بىلەن=R=بىلەن بېيدەيخېدا=N=بېيدەيخې كۆرۈشۈش=V=كۆر پۇرسىتىگە=N=پۇرسەت ئىگە=N=ئىگە بولغانلىقىمدىن=V=بول بەك=D=بەك خۇرسەنمەن=A=خۇرسەن
情感分数 = -3.8600006	رىئال=A=رىئال ئەھۋالدىن=N=ئەھۋال قارىغاندا=V=قارا كۆپ=A=كۆپ مىقداردىكى=N=مىقدار نامۇۋاپىق=A=نامۇۋاپىق تەرتىپسىز=A=تەرتىپسىز ئېچىش=V=ئاچ ھەرىكىتى=N=ھەرىكەت ۋە=C=ۋە ئىشلەپچىقىرىش=V=ئىشلەپچىق پائالىيىتى=N=پائالىيەت سەۋەبىدىن=N=سەۋەب قىممەتلىك=A=قىممەتلىك دۆلەت=N=دۆلەت زېمىنى=N=زىمىن ياخشى=A=ياخشى پايدىلىنىش=V=پايدىلان ۋە=C=ۋە قوغداشقا=V=قوغدا ئېرىشەلمىدى=V=ئېرىش
情感分数 = -3.8600004	ئادىلنىڭ=N=ئادىل سۆزلىرىنى=N=سۆز ھەر=P=ھەر بىر=M=بىر ئويلىسام=V=ئويلا يۈرىكىمنى=N=يۈرەك بىرى=M=بىرى مۇجۇغاندەك=V=مۇجۇ ئاغرىپ=V=ئاغرى بىر=M=بىر خىل=N=خىل ۋەھىمەم=A=ۋەھىمە ئىچىدە=N=ئىچى قالاتتىم=V=قال
情感分数 = -3.8600004	ئاتاڭغا=N=ئاتا بەرمىگىن=V=بەر بىلگەن=V=بىل يولۇڭنى=N=يول دەر=N=دە ئىدى=V=ئىد دانا=A=دانا نادامەت=A=نادامەت ئوتىدا=N=ئوت ئەپسۇس=E=ئەپسۇس جىگەر=N=جىگەر داغلاپتىمىز=V=داغلا يارەب=E=يارەب
情感分数 = -3.8600001	ئۇ=P=ئۇ بىردىنلا=D=بىردىنلا كوچا=N=كوچا كويدا=N=كوي ھەممىنىڭ=P=ھەممە ئاغزىغا=N=ئاغزى چىقىپ=V=چىق بولدى=V=بول كىشىلەر=N=كىشى چىرايلىق=A=چىرايلىق بۇ=P=بۇ چوكاننى=N=چوكان ئاشنىسىنى=N=ئاشنا ئالداپ=V=ئال بۆرىكىنى=N=بۆرەك ئېرىگە=N=ئەر ئېلىپ=V=ئال بەرگەن=V=بەر دەپ=V=دە ئەيىبلەشتى=V=ئەيىبلەش
情感分数 = 3.8400002	ئىككى=M=ئىككى تەرىپى=N=تەرەپ قويۇق=A=قويۇق تېرەكلىك=A=تېرەكلىك كوچىلار=N=كوچا پاكىز=A=پاكىز سۈپۈرۈلۈپ=V=سۈپۈر سۇ=N=سۇ سېپىلگەن=V=سەپ ئۈستى=N=ئۈست قاڭالتىرلىق=A=قاڭالتىرلىق دېرىزىلىرى=N=دېرىزە كوچىغا=N=كوچا قارىغان=V=قارا قاپقىلىق=A=قاپقىلىق ھويلىلارغا=N=ھويلا كەڭرى=A=كەڭرى ئېچىلغان=V=ئاچ سىرلانغان=V=سىرلا دەرۋازىلاردىن=N=دەرۋازا قارىساڭ=V=قارا ھويلىدىكى=N=ھويل باغ=N=باغ گۈللەر=N=گۈل كۆرۈنۈپ=V=كۆر تۇرىدىغان=V=تۇر تولىمۇ=D=تولىمۇ چىرايلىق=A=چىرايلىق تاتار=N=تاتار بايلىرىنىڭ=N=باي ئۆيلىرى=N=ئۆي ئۇنىڭ=P=ئۇنىڭ زوقىنى=N=زوق قوزغايتتى=V=قوزغا
情感分数 = -3.7200005	ناقابىل=N=ناقابىل بولغان=V=بول ئىكەن=V=ئىكەن قابىل=A=قابىل بۇلۇشقا=V=بۇلۇش تىرىشىشى=V=تىرىش قابىل=A=قابىل بۇلالمىسا=V=بۇل قابىللارنى=N=قابىل قوللىشى=V=قوللا لازىم=A=لازىم بولغان=V=بول نۇرمال=N=نۇرمال روھىي=A=روھىي ھالەتنىڭ=N=ھالەت زىدىيەتچان=A=زىدىيەتچان روھىي=A=روھىي كېسەللىكىكە=N=كېسەللىك ئايلانغانلىقىنى=V=ئايلان ھەسەتخور=A=ھەسەتخور قەلبنىڭ=N=قەلب ئىبلىسلىقى=A=ئىبلىسلىق ئەمەسمۇ=T=ئەمەسمۇ ؟=N=؟
情感分数 = -3.5750003	ھەممىڭلار=P=ھەممە بەك=D=بەك زېرىكىشلىككەنسىلەر=A=زېرىكىشلىك
情感分数 = -3.5750003	سىيىت=N=سىيىت قارى=N=قار تېخىمۇ=D=تېخىمۇ غەمكىنلىككە=A=غەمكىنلىك پاتتى=V=پات
情感分数 = -3.575	﻿قاراپ=V=قارا تۇرۇپ=V=تۇر ئۆزىنىڭ=P=ئۆز ئېرىنى=N=ئەر باللىرنىڭ=N=بالا دادىسىنى=N=دادا ئوتقا=N=ئوت ئىتتىرگىنىنى=N=ئىتتىر قارىمامدىغان=V=قارا بۇ=P=بۇ ئايال=N=ئايال بەكلا=D=بەك دىتسىزكەن=A=دىتسىز ئېرى=N=ئېرى شۇنداق=P=شۇنداق قىلغان=V=قىل تەقدىردىمۇ=N=تەقدىر ئالدى=N=ئال كەينىنى=N=كەينى ئويلىمامدۇ=V=ئويلا ؟=N=؟
情感分数 = -3.57	ئۆزىدىن=P=ئۆز نەپرەتلىنىشنى=V=نەپرەتلەن بىلمىگەن=V=بىل ئىنسان=N=ئىنسان ئۆزىنى=P=ئۆز بارغانسېرى=V=بار نەپرەتلىك=A=نەپرەتلىك سىماھقا=N=سىماھ ئايلاندۇرۇۋاتقان=V=ئايلاندۇر ئىنساندۇر=N=ئىنسان
情感分数 = -3.4300003	ئۇ=P=ئۇ تۇنجى=M=تۇنجى توي=N=توي ئاخشىمى=N=ئاخشام ئون=M=ئون بەش=M=بەش ياشلىق=A=ياشلىق بۇ=P=بۇ باي=N=باي قىزىغا=N=قىز زوقمەنلىك=A=زوقمەنلىك كۆيۈك=N=كۆيۈك ئىچىدە=N=ئىچى مۇشۇنداق=P=مۇشۇنداق زوقلىنىپ=V=زوقلان قارىغان=V=قارا
