情感分数 = 20.0	ئاتا=N=ئاتا ئەڭ=D=ئەڭ تونۇشلۇق=A=تونۇشلۇق ۋە=C=ۋە ئەڭ=D=ئەڭ ئۇلۇغ=A=ئۇلۇغ ئانا=N=ئانا بولسا=V=بول ئەڭ=D=ئەڭ تەلەپچان=A=تەلەپچان ۋە=C=ۋە ئەڭ=D=ئەڭ مېھرىبان=A=مېھرىبان
情感分数 = 6.85	مىنىڭچە=V=مىنىڭچە مۇشۇ=P=مۇشۇ شىئىرىنى=V=شىئىرىنى يازغانلار=N=يازغان بولسا=V=بول ئەتىدىن=N=ئەتە كەچكىچە=N=كەچكىچە كارۋاتتا=N=كارۋات ئولتۇرۇپ=V=ئولتۇر شۇئار=N=شۇئار توۋلايدىغان=N=توۋلايدىغان ،=N=، ئىمتىھاننى=N=ئىمتىھان كۈچۈرۈپ=N=كۈچۈرۈپ بىرىپ=V=بار پارتىيىنىڭ=N=پارتاي ئالاھىدە=D=ئالاھىدە غەمخورلىغىدىن=N=غەمخور بەھىرمان=N=بەھىرمان بولىدىغانلار=V=بول !=N=!
情感分数 = 6.85	بۈگۈن=N=بۈگۈن بىزنىڭ=P=بىز يۇرتلارغا=N=يۇرت ئاللاھنىڭ=N=ئاللاھ رەھمىتى=N=رەھمەت ياغدى=V=ياغ  ئاللاھىمغا=N=ئاللاھ چەكسىز=A=چەكسىز شۈكۈرلەر=A=شۈكۈر بولسۇن=V=بول !=N=!
情感分数 = 6.57	مەن=P=مەن بۇقېتىم=N=بۇقېتىم يەكەندىكى=N=يەكەن پائالىيەتكە=N=پائالىيەت قاتنىشىش=V=قاتناش ۋە=C=ۋە نۇتۇق=N=نۇتۇق سۆزلەش=V=سۆزلە بۇجەرياندا=N=بۇجەريان يۇشۇرۇن=A=يۇشۇرۇن كۈچكە=N=كۈچ ئىگە=N=ئىگە بىر=M=بىر قىسىم=N=قىسىم ياش=N=ياش كارخانچىلارنى=N=كارخانچى كۆرۇپ=V=كۆر ۋە=C=ۋە شۇنداقلا=C=شۇنداقلا بۇشاھانە=N=بۇشاھانە يۇرىتتىكى=N=يۇرىت ئەمگەكچان=A=ئەمگەكچان ۋە=C=ۋە ئەدەپ=N=ئەدەپ قائىدىلىك=A=قائىدىلىك خەلقىمىزنى=N=خەلق كۆرۈپ=V=كۆر كۆڭلۈم=N=كۆڭۈل بەكمۇ=D=بەك سۈيۈندى=V=سۆيۈن 
情感分数 = 6.56	مەزكۇر=P=مەزكۇر نەزمىنى=N=نەزمە دوستىڭىزغا=N=دوست تارقاتسىڭىز=V=تارقات جەزمەنكى=N=جەزمەن دوستىڭىزدىن=N=دوست خۇشاللىق=A=خۇشاللىق تاپقايسىز=V=تاپ !=N=!
情感分数 = 6.56	كۆپچىلىكنىڭ=N=كۆپچىلىك ئانا=N=ئانا تىلنىڭ=N=تىل مۇھىملىقىغا=A=مۇھىملىق بولغان=V=بول تونۇشىنىڭ=N=تونۇش كۈنسىرى=N=كۈنسىرى چوڭقۇرلىشىشى=V=چوڭقۇرلا  قەلبلەرنى=N=قەلب شادلاندۇرۇپ=V=شادلاندۇر  ئانا=N=ئانا تىلغا=N=تىلغا بولغان=V=بول مۇھەببەت=A=مۇھەببەت ۋە=C=ۋە تەشنالىقلىرىمىزنى=A=تەشنالىق تىخىمۇ=N=تىخىمۇ كۇچەيتىۋەتتى=V=كۇچەيت 
情感分数 = 6.5599995	دوستلارنىڭ=N=دوست تىلىكى=N=تىلەك شادلىق=A=شادلىق دورىسىدۇر=N=دورا دوستلىرىمنىڭ=N=دوست كۆپ=A=كۆپ بولغىنىدىن=V=بول خۇشالمەن=A=خۇشال
情感分数 = 6.28	مەنزىرە=N=مەنزىرە فوتو=N=فوتو سۆرىتىدە=N=سۆرەت ھەر=N=ھەر قېتىم=Q=قېتىم تەبئىي=A=تەبئىي كائىناتتىكى=N=كائىنات ھەيۋەتلىك=A=ھەيۋەتلىك تاغنى=N=تاغ كەڭرى=A=كەڭرى كەتكەن=V=كەت كۆلنى=N=كۆل بۈك=A=بۈك باراقسان=A=باراقسان ئورماننى=N=ئورمان كۆرگەن=V=كۆر ۋاقتىمىزدا=N=ۋاقت ئىختىيارسىز=A=ئىختىيارسىز ھاياجانغا=A=ھاياجان تولىمىز=V=تول 
情感分数 = 6.2799997	ئەجىرنىڭ=N=ئەجىر تېگى=N=تەگ ئالتۇن=N=ئالتۇن ئەجىر=N=ئەجىر قىلساڭ=V=قىل ئەجىرىڭنى=N=ئەجىر ئاللاھ=N=ئاللاھ يەردە=N=يەر قويمايدۇ=V=قوي
情感分数 = 6.2799997	ياخشى=A=ياخشى يازمىلارنىڭ=N=يازما ئۈزۈلمەسلىكىگە=N=ئۈزۈل تىلەكداشمەن=V=تىلەكداش بۇمۇ=P=بۇ ئىلىمنىڭ=N=ئىلىم زاكىتىنى=N=زاكات بېرىشنىڭ=V=بەر بىر=M=بىر خىل=N=خىل ئۇسۇلى=N=ئۇسۇل !=N=!
情感分数 = 6.2799997	ئاناڭدۇر=N=ئانا ئاتاڭدۇر=N=ئاتا ئەزىز=A=ئەزىز يۇرت=N=يۇرت ئەسلى=A=ئەسلى بېشىڭنى=N=باش سىلايدۇ=V=سىلا يۇرتنىڭ=N=يۇرت پەسلى=N=پەسل يۇرت=N=يۇرت ئۈچۈن=C=ئۈچۈن كۆيگەننىڭ=V=كۆي قۇرىماس=A=قۇرىماس نەسلى=N=نەسل يۇرتنى=N=يۇرت سۆيگەننىڭ=V=سۆي گۈزەلدۇر=A=گۈزەل ۋەسلى=N=ۋەسلى
情感分数 = 6.2799997	ئۇيغۇر=N=ئۇيغۇر سوفت=N=سوفت لۇغىتى=N=لۇغەت 2008=N=2008 قولۇمغا=N=قول تەگدى=V=تەگ بىر=M=بىر خىل=N=خىل خۇشاللىققا=A=خۇشاللىق چۆمدۈم=V=چۆم نېمىلا=P=نام دېگەن=V=دە بىلەن=C=بىلەن ئۆزۈم=P=ئۆز ئېرىشكەن=V=ئېرىش مۇكاپات=N=مۇكاپات دە=V=دە !=N=!
情感分数 = 6.2799997	قەلب=N=قەلب گۈدۈكى=N=گۈدۈك چىلىنماقتا=V=چال ئويغاتماقتا=V=ئويغات دىلدا=N=دىل ھاياجان=A=ھاياجان ياراتماقتا=V=يارات دىلرام=N=دىلرام ماكان=N=ماكان
情感分数 = 6.2799997	مەن=Y=مەن سىزنى=P=سىز قوللايمەن=V=قوللا سىز=P=سىز مېنى=Y=مېنى قوللايسىز=V=قوللا شۇنىڭ=P=شۇنىڭ بىلەن=R=بىلەن ھەممىمىز=P=ھەممە تەڭ=A=تەڭ تەرەققىي=A=تەرەققىي قىلىمىز=V=قىل ئويغۇرۇم=N=ئويغۇر تەرەققىي=A=تەرەققىي قىلىدۇ=V=قىل ئەمەسمۇ=T=ئەمەسمۇ ؟=N=؟
情感分数 = 6.14	بۇ=P=بۇ مىكرو=A=مىكرو بلوگنىڭ=N=بلوگ ئېچىلغىنى=V=ئېچىل بەك=D=بەك ياخشى=A=ياخشى بولاپتۇ=V=بولاپتۇ قوللايمىز=V=قوللا
情感分数 = 6.14	جوبىس=N=جوبىس ھەقىقەتەن=D=ھەقىقەتەن قالتىس=A=قالتىس ئادەم=N=ئادەم ئۇچىشلەپ=N=ئۇچىشلەپ قويغان=V=قوي ئالمىسىنى=N=ئالما ھەممە=P=ھەممە ئادەم=N=ئادەم ياقتۇرىدىغان=V=ياقتۇر نەرسىگە=N=نەرسە ئايلاندۇردى=V=ئايلان
情感分数 = 6.14	ئەڭ=D=ئەڭ ياخشى=A=ياخشى ئوقۇش=V=ئوقۇ دېتالى=N=دېتال
情感分数 = 6.14	تېنىڭلا=N=تەن سالامەتمۇ=A=سالامەت بۇ=P=بۇ ئۇيغۇرچە=N=ئۇيغۇرچە گۈدۈك=N=گۈدۈك ھەقىقەتەن=D=ھەقىقەتەن بەك=D=بەك ياخشىكەن=A=ياخشى !=N=!
情感分数 = 6.14	سىلەرگە=P=سىلەر مەڭگۈ=D=مەڭگۈ ئامەت=A=ئامەت تىلەيمەن=V=تىلە !=N=!
情感分数 = 6.14	بۇنى=P=بۇ ئوقۇپ=V=ئوقۇ قويۇڭ=V=قوي  بەك=D=بەك ياخشى=A=ياخشى يىزىپتۇ=V=ياز 
情感分数 = 6.14	بىلكان=N=بىلكان لوغىتى=N=لوغەت يىقىندا=N=يىقىندا مەخسۇس=A=مەخسۇس ئالما=N=ئالما تېلىغۇنلىرى=N=تېلىغۇن ئۈچۈن=C=ئۈچۈن ئىشلەنگەن=V=ئىشلە ئىكەن=V=ئىكەن ئىقتىدارىمۇ=N=ئىقتىدار ماڭا=N=ماڭا بەك=D=بەك ياقتى=V=ياقتى
情感分数 = 6.14	ئەلۋەتت=N=ئەلۋەتت ئەسلەپ=V=ئەسلە قالىمىز=V=قال  سەھرا=N=سەھرا ئىنتايىن=D=ئىنتايىن ياخشى=A=ياخشى جاي=N=جاي 
情感分数 = 6.14	بۇ=P=بۇ مىكرو=A=مىكرو بلوگنىڭ=N=بلوگ ئېچىلغىنى=V=ئېچىل بەك=D=بەك ياخشى=A=ياخشى بولاپتۇ=V=بول قوللايمىز=V=قوللا
情感分数 = 6.14	مىنىڭ=P=مەن ئەڭ=D=ئەڭ ئامراق=A=ئامراق چولپانىم=N=چولپان كەپتۇ=V=كەل دە=T=دە
情感分数 = 6.14	ئۆزىمىزنىڭ=P=ئۆز ئانا=N=ئانا تىلدا=N=تىل تۈزۈلگەن=V=تۈز فىلىم=N=فىلىم تەرجىمە=N=تەرجىمە قىلىش=V=قىل دېتالى=N=دېتال بولسا=V=بول نېمىدىگەن=D=نېمىدىگەن ياخشى=A=ياخشى ھە=T=ھە 
情感分数 = 6.14	قارلۇق=N=قارلۇق شىركىتىنىڭ=N=شىركەت تېخىمۇ=D=تېخىمۇ روناق=A=روناق تېپىشىغا=V=تاپ تىلەكداشمەن=V=تىلەكداش 
情感分数 = 6.14	مەنمۇ=P=مەن تىزىملىتىپ=V=تىزىملا كىردىم=V=كىر بۇ=P=بۇ ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى بولدى=V=بول مەن=P=مەن ئوقۇتقۇچىلار=N=ئوقۇتقۇچى كۇلۇبى=N=كۇلۇب نىڭ=X=نىڭ ئاتامانى=N=ئاتامان كۇلۇبىمىزنى=N=كۇلۇب كۆرۈپ=V=كۆر قويۇڭلار=V=قوي
情感分数 = 6.14	قۇلىڭىزغا=N=قۇل دەرت=N=دەرت كەلمىسۇن=V=كەل  بەك=D=بەك ياخشى=A=ياخشى چىقىپتۇ=V=چىق
情感分数 = 6.14	بۇ=P=بۇ ئادەمنىڭ=N=ئادەم قابىلىيىتى=N=قابىلىيەت ئادەمنى=N=ئادەم ھەقىقەتەن=D=ھەقىقەتەن قايىل=A=قايىل قىلىدىكەن=V=قىل
情感分数 = 6.0	مەن=P=مەن ياخشى=A=ياخشى كۆرىدىغان=V=كۆر ۋە=C=ۋە مىنى=N=مەن ياخشى=A=ياخشى كۆرىدىغان=V=كۆر شۇ=P=شۇ كىشىلەرنى=N=كىشى ئامان=A=ئامان قىلغىن=V=قىل
情感分数 = 6.0	تەن=N=تەن ساقلىق=A=ساقلىق زور=A=زور بايلىق=N=بايلىق
情感分数 = 6.0	مەلۇم=A=مەلۇم يولنى=N=يول تاللىغىنىڭىزدا=V=تاللا زۆرۈرىيەت=N=زۆرۈرىيەت بىرسىنىڭ=M=بىر سىزنى=P=سىز قوزغىتىپ=V=قوزغا قويۇشى=V=قوي ئەمەس=V=ئەمەس بەلكى=C=بەلكى توختىتىپ=V=توختا قويۇشى=V=قوي بولسا=V=بول سىز=P=سىز ئۇ=Y=ئۇ يولغا=N=يول ھەقىقىي=A=ھەقىقىي قىزغىن=A=قىزغىن قەدەم=N=قەدەم باسقان=V=باس ھېساپلىنىسىز=V=ھېساپ
情感分数 = 6.0	ئۇ=P=ئۇ ئوتتۇرا=A=ئوتتۇرا مەكتەپنىڭ=N=مەكتەپ پەخرى=A=پەخرى  شۇنداقلا=C=شۇنداقلا ئۇيغۇرلارنىڭ=N=ئۇيغۇر پەخرى=A=پەخرى مۇبارەك=N=مۇبارەك بولسۇن=V=بول 
情感分数 = 6.0	بىزنىڭ=P=بىز بالىلارمۇ=N=بالا بوش=A=بوش ئەمەس=V=ئەمەس جۇمۇ=T=جۇمۇ مانا=T=مانا ۋاھ=E=ۋاھ دۇتتار=V=دۇتتار بىلەن=C=بىلەن تەمبۇر=N=تەمبۇر يەنە=D=يەنە بىر=M=بىر قېتىم=Q=قېتىم تۇنىلىدىغان=V=تونۇل بولدى=V=بول
情感分数 = 6.0	گۈدۈكتە=N=گۈدۈك چوڭقۇر=A=چوڭقۇر مەزمۇنلۇق=A=مەزمۇنلۇق پىكىرلەر=N=پىكىر كۆپىيىۋاتىدۇ=V=كۆپەي ياخشى=A=ياخشى ﺋﻪﮬﯟاﻝ=N=ﺋﻪﮬﯟاﻝ 
情感分数 = 6.0	كىندىكى=N=كىندىك ئوچۇق=A=ئوچۇق قىزنىڭ=N=قىز چوقۇم=D=چوقۇم مەيدىسى=N=مەيدە ئوچۇق=A=ئوچۇق ئانىسى=N=ئانا بار=V=بار قادىر=N=قادىر
情感分数 = 6.0	ئەركەك=N=ئەركەك بىلەن=R=بىلەن ئەركەك=N=ئەركەك ھەقىقەت=N=ھەقىقەت يولىدا=N=يول دوست=N=دوست بولۇر=V=بول پەسكەش=A=پەسكەش بىلەن=R=بىلەن پەسكەش=A=پەسكەش نەپ=N=نەپ پايدا=N=پايدا يولىدا=N=يول دوست=N=دوست بۇلۇر=V=بول
情感分数 = 6.0	يېڭى=A=يېڭى باش=N=باش سۆرىتىڭىزگە=N=سۆرەت مۇبارەك=N=مۇبارەك بولسۇن=V=بول  كۆركەم=A=كۆركەم چىقىپتۇ=V=چىق 
情感分数 = 6.0	ھەقىقىي=A=ھەقىقىي ساپ=A=ساپ تەبىئي=A=تەبىئي گۈزەللىك=A=گۈزەللىك !=N=!
情感分数 = 6.0	كۈلۈش=V=كۈل ئۈچۈن=R=ئۈچۈن باھانە=N=باھانە كەتمەيدۇغۇ=V=كەت ئەمدى=D=ئەمدى كۈلكەم=N=كۈلكە ئۈچۈنمۇ=R=ئۈچۈن باھانە=N=باھانە كۆرسىتىشىم=V=كۆر كېرەكما=P=كېرەك ؟=N=؟
情感分数 = 6.0	پەرزەنتلىرىمىزنى=N=پەرزەنت ئېتىقاتلىق=A=ئېتىقاتلىق بىلىملىك=A=بىلىملىك ساغلام=A=ساغلام تەربىيلەپ=V=تەربىيلە ۋەتەنگە=N=ۋەتەن  مىللىتىمىزگە=N=مىللەت ياراملىق=A=ياراملىق قىلىپ=V=قىل يېتىشتۇرەيلى=V=يېتىشتۈر
情感分数 = 6.0	ما=N=ما گەپنى=N=گەپ بەلەن=A=بەلەن دەپسىز=V=دە  قولىڭىزغا=N=قول دەرت=N=دەرت بەرمىسۇن=V=بەر 
情感分数 = 6.0	تارىمدا=N=تارىم ياز=N=ياز بولمىسا=V=بول بولغۇدەك=V=بول راۋۇرۇس=A=راۋۇرۇس شېئىركەن=N=شېئىر دەرت=N=دەرت كەلمىسىۇن=V=كەل ئاپتورغا=N=ئاپتور
情感分数 = 6.0	قانچىلىق=N=قانچىلىق خۇش=A=خۇش بولغىنىمنى=V=بول تەسەۋۋۇر=N=تەسەۋۋۇر قىلالمايسىلەر=V=قىل  ئىچىمدە=N=ئىچ ئاللاھقا=N=ئاللاھ شۈكرى=A=شۈكرى  ئاللاھقا=N=ئاللاھ شۈكرى=A=شۈكرى  دەپ=V=دە خېلى=D=خېلى ئۇزۇنغىچە=A=ئۇزۇن تەكرارلاپ=V=تەكرارلا مېڭىپتىمەن=V=ماڭ 
情感分数 = 6.0	ھەممىڭلارنىڭ=P=ھەممە تىنىڭ=N=تەن سالامەت=A=سالامەت كۈنلىرىڭلارنىڭ=N=كۈن خۇشال=A=خۇشال خۇرام=A=خۇرام ئۆتۈشىنى=V=ئۆتۈش ئۈمۈت=N=ئۈمۈت قىلىمەن=V=قىل
情感分数 = 6.0	ما=N=ما گەپنى=N=گەپ بەلەن=A=بەلەن دەپسىز=V=دە قولىڭىزغا=N=قول دەرد=A=دەرد بەرمىسۇن=V=بەر
情感分数 = 6.0	ۋاھ=E=ۋاھ يەنىلا=D=يەنىلا باھار=N=باھار پەسلى=N=پەسل ياخشىكەن=A=ياخشى جۇمۇ=T=جۇمۇ
情感分数 = 6.0	ئاللاھ=N=ئاللاھ رازى=A=رازى بولسۇن=V=بول ئىزچىل=D=ئىزچىل يازمىڭىزغا=N=يازما نەزەر=N=نەزەر سېلىۋاتىمەن=V=سال ھەم=C=ھەم ئىلھام=A=ئىلھام ئېلىۋاتىمەن=V=ئال
情感分数 = 5.99	ۋاھ=E=ۋاھ ئېسلكەن=A=ئېسل ھەقىقەتەن=D=ھەقىقەتەن نوچىكەن=A=نوچى
情感分数 = 5.99	قارلۇك=N=قارلۇك شېركىتىنىڭ=N=شىركەت بۇ=P=بۇ دېتالنى=N=دېتال ئىشلەپ=V=ئىشلە تورداشلارغا=N=تورداش مۇشۇنداق=P=مۇشۇنداق ياخشى=A=ياخشى شارائىتنى=N=شارائىت ھازىرلاپ=V=ھازىرلا بەرگەنلىكىدىن=V=بەر تولىمۇ=D=تولىمۇ سۆيۈندۈم=V=سۆيۈن ھەم=C=ھەم سىلەردىن=P=سىلەر پەخىرلەندىم=V=پەخىرلەن 
情感分数 = 5.7	بىز=P=بىز ئۆزىمىزنىڭ=P=ئۆز تارىخىي=A=تارىخ ئەنئەنىلىرىمىزنى=N=ئەنئەنە ،=N=، مىللىي=A=مىللىي ئۆرۈپ-ئادەتلىرىمىزنى=N=ئۆرۈپ-ئادەت ئۆگىنىپ=V=ئۆگەن ئۇلارنى=P=ئۇلار كەلگۈسى=V=كەلگۈسى ئەۋلادلىرىمىزغا=N=ئەۋلاد مىراس=N=مىراس قالدۇرۇش=V=قال ئۇياقتا=P=ئۇياق تۇرسۇن=N=تۇر ،=N=، باشقا=A=باشقا مىللەتلەرنىڭ=N=مىللەت دىنىي=A=دىن بايراملىرىنى=N=بايرام مىللىي=A=مىللىي بايرىمىمىز=N=بايرام دەپ=V=دە تونۇشتىن=V=تونۇ ۋە=R=ۋە بۇنى=P=بۇ ئەۋلادلىرىمىزغا=V=ئەۋلاد سۆزلەشتىن=V=سۆزلە يۈزىمىز=N=يۈزى قىزارمايدىغان=N=قىزار بولۇشتۇق=V=بول .=N=.
情感分数 = 5.42	يارىشىپتۇ=V=ياراش ھەممىمىزگە=P=ھەممە ياراشسۇن=V=ياراش ياراشقىلى=N=ياراش نېسىپ=N=نېسىپ قىلسۇن=V=قىل !=N=!
情感分数 = 5.4199996	ئاتىلار=N=ئاتا ئانىلار=N=ئانا بىر=M=بىر كۈنلۈك=A=كۈنلۈك بايرام=N=بايرام تەبرىكىدىن=N=تەبرىك بەكرەك=D=بەكرەك ئۆمۈرلۈك=A=ئۆمۈرلۈك ۋاپادارلىققا=A=ۋاپادارلىق لايىقتۇر=N=لايىق
情感分数 = 5.4199996	ئۇشبۇ=P=ئۇشبۇ بىرقانچە=M=بىرقانچە قۇر=N=قۇر سۆزلىرىم=N=سۆز بىلەن=R=بىلەن ئۇستازغا=N=ئۇستاز بولغان=V=بول ئالەمچە=A=ئالەمچە ھۆرمىتىمنى=N=ھۆرمەت بىلدۈرىمەن=V=بىل ۋە=C=ۋە سالامىمنى=N=سالام يوللايمەن=V=يوللا 
情感分数 = 5.4199996	مەن=Y=مەن بۇلار=P=بۇ قاتارىدىن=N=قاتارى بولمىساممۇ=V=بول شۇلارنىڭ=P=شۇ ئېسىل=A=ئېسىل پەزىلىتىدىن=N=پەزىلەت ئۆگىنىشكە=V=ئۆگەن تىرىشىمەن=V=تىرىش 
情感分数 = 5.28	كەمەك=N=كەمەك تويىڭىزغا=N=توي مۇبارەك=N=مۇبارەك بولسۇن=V=بول سىلەرگە=P=سىلەر مەڭگۈ=D=مەڭگۈ بەخت=N=بەخت تىلەيمەن=V=تىلە
情感分数 = 5.2799997	ئاخىرىدىكى=D=ئاخىرى بەخىت=N=بەخىت تىلەش=V=تىلە ناخشىسىنىڭ=N=ناخشا مەزمۇنى=N=مەزمۇن ياخشكەن=A=ياخشى 
情感分数 = 5.2799997	كومپيۇتېرنى=A=كومپيۇتېر بىرقانچە=M=بىرقانچە كۈن=N=كۈن تاشلىمىسام=V=تاشلا بولمايدىغان=V=بول ئوخشايدۇ=V=ئوخشا ،=N=، سالامەتلىكنىڭ=V=سالامەت شۇنچە=P=شۇنچە مۇھىم=A=مۇھىم ئىكەنلىكىنى=V=ئىكەن بىلىپ=V=بىل تۇرۇپمۇ=V=تۇر يەنە=D=يەنە ئۆز=P=ئۆز بېشىمچىلىقنى=V=بېشىمچى ئاز=A=ئاز قىلمىدىم=V=قىل .=N=.
情感分数 = 5.2799993	دوستىمىز=N=دوست ئەۋەتكەن=V=ئەۋەت ماۋۇ=P=ماۋۇ ھېكمەت=N=ھېكمەت بەك=D=بەك ياراپ=V=يارا كېتىپ=V=كەت كىرىشتۈرۈپ=V=كىر قويدۇم=V=قوي 
情感分数 = 5.14	ئوماق=A=ئوماق قوزىڭىزنىڭ=N=قوزا تاتلىق=A=تاتلىق ئۇخلاۋاتقىنىدىن=V=ئۇخلا ھوزۇرلىنالايسىز=V=ھوزۇرلان !=N=!
情感分数 = 5.14	ياخشى=A=ياخشى چىقىپتۇ=V=چىق داۋاملىق=A=داۋاملىق تىرىشىشىڭلارنى=V=تىرىشىش ئۈمىد=N=ئۈمىد قىلىمەن=V=قىل
情感分数 = 5.14	ساقلاپ=V=ساقلا قويغۇدەكلا=V=قوي  راۋۇرۇس=A=راۋۇرۇس ھېسسىياتلىق=A=ھېسسىياتلىق ئوقۇلۇپتۇ=V=ئوقۇ  روللارغا=N=رول بۆلۈنگەنلىرىچۇ=V=بۆلۈن تېخى=D=تېخى !=N=!
情感分数 = 5.14	ھەمىمىڭلارغا=N=ھەممە ئامەت=A=ئامەت ۋە=C=ۋە ئۇتۇق=A=ئۇتۇق تىلەيمىز=V=تىلە !=N=!
情感分数 = 5.14	بۈگۈن=N=بۈگۈن تۇنجى=M=تۇنجى قېتىم=Q=قېتىم باشقىلارنىڭ=A=باشقا مەن=P=مەن تۈزگەن=V=تۈز يۇمشاق=A=يۇمشاق دىتالنى=N=دىتال ئىشلەتكىنىنى=V=ئىشلەت كۆردۈم=V=كۆر بىر=M=بىر خىل=N=خىل مەمنۇنلۇق=A=مەمنۇنلۇق ئىلكىدىمەن=N=ئىلكىدە
情感分数 = 5.14	يامغۇر=N=يامغۇر دىگەن=V=دە ئالامەت=N=ئالامەت يىغىپ=V=ياغ قويۋاتىدىغۇ=N=قويۋات ،=V=، بۇ=P=بۇ يىل=N=يىل كىرىپ=V=كىر ياققان=V=ياق تۇنجى=M=تۇنجى يامغۇر=N=يامغۇر ،=N=، يىرىم=A=يېرىم كىچىدىن=N=كېچە باشلاپ=V=باشلا ياغقىلى=V=ياغ تۇرغان=V=تۇر ،=N=، ئاپەت=N=ئاپەت بولمىسىلا=V=بول بولاتتىغۇ=V=بول !=N=!
情感分数 = 5.14	نېمىشقا=P=نېمىشقا ئىشلىمەيدۇ=V=ئىشلە سەۋەبىنى=N=سەۋەب بىلىشكە=V=بىل بولامدىكىن=V=بول ؟=N=؟
情感分数 = 5.14	ئاللا=N=ئاللا ئەجرىڭلارنى=N=ئەجر بەرسۇن=V=بەر  ئاللا=N=ئاللا خالىسا=V=خالا بۇتوپ=N=بۇتوپ تىخىمۇ=D=تىخىمۇ يۈكسىلىدۇ=A=يۈكسەل قول=N=قول قوپۇپ=V=قوپ قولنى=N=قول يۇسا=V=يۇ  قول=N=قول قوپۇپ=V=قوپ يۈزنى=N=يۈز يۇيۇپتۇ=V=يۇي دەيمىزغۇ=V=دە  بۇ=P=بۇ ئولۇغلۇق=A=ئولۇغلۇق داۋاملاشقۇسى=V=داۋاملاش ئاللاھ=N=ئاللاھ ئەجىر=N=ئەجىر بەرسۇن=V=بەر !=N=!
情感分数 = 5.14	جاھاندا=N=جاھان ئۇيغۇر=N=ئۇيغۇر تىلىدىنمۇ=N=تىل گۈزەل=A=گۈزەل تىل=N=تىل بولمىسا=V=بول كېرەك=A=كېرەك تىل=N=تىل بايلىقى=N=بايلىق مول=A=مول 
情感分数 = 5.14	ئەجرىڭلەرگە=N=ئەجرى مىڭ=M=مىڭ مەرتىۋە=N=مەرتىۋە رەھمەت=N=رەھمەت
情感分数 = 5.14	ئوتلۇق=A=ئوتلۇق سالاملىرىڭىز=N=سالام بىلەن=R=بىلەن بىرگە=M=بىرگە بۇندىن=P=بۇن كېيىن=D=كېيىن ئوتلۇق=A=ئوتلۇق گۈدۈكلىرىڭىز=N=گۈدۈك ئۈزۈلمىگەي=N=ئۈزۈل !=N=!
情感分数 = 5.14	پەخىرلىك=A=پەخىرلىك ئوغلانىمىزغا=N=ئوغلان مەدەت=N=مەدەت يار=N=يار بولغاي=V=بول 
情感分数 = 5.14	ئىشلار=N=ئىش تەرەققىي=A=تەرەققىي قىلىپ=V=قىل كىشىنى=N=كىشى ھاياجانلاندۇرغىدەك=V=ھاياجانلاندۇر نەتىجىلەردىن=N=نەتىجە ئۈمىد=N=ئۈمىد ئۇچقۇنلىرى=N=ئۇچقۇن پارلاۋاتىدۇ=V=پارلا
情感分数 = 5.14	گۈدۈكىمىز=N=گۈدۈك كۈندىن=N=كۈن كۈنگە=N=كۈن مۇكەممەللەشكىلى=A=مۇكەممەل تۇرۇپتۇ=V=تۇر مانا=P=مانا ئەمدى=D=ئەمدى ئاۋۇ=P=ئاۋۇ ئۇششاقچۈششەك=A=ئۇششاقچۈششەك خەنزۇچە=N=خەنزۇچە خەتلەر=N=خەت بىر=M=بىر تولۇق=A=تولۇق تەرجىمە=N=تەرجىمە قىلىۋېتىلسە=V=قىل رەھمەت=N=رەھمەت سىلەرگە=P=سىلەر !=V=!
情感分数 = 5.14	مۇبارەك=N=مۇبارەك بولسۇن=V=بول يېڭى=A=يېڭى مىھمىنىمىزنى=N=مىھمان قارشى=A=قارشى ئالىمىز=V=ئال
情感分数 = 5.14	ئالىمىمىزنىڭ=N=ئالىم تېنىگە=N=تەن سالامەتلىك=A=سالامەتلىك تەتقىقاتىغا=N=تەتقىقات راۋاج=A=راۋاج بەرسۇن=V=بەر ئاللاھىمىز=N=ئاللاھ
情感分数 = 5.14	بۈگۈن=N=بۈگۈن تۇنجى=M=تۇنجى قېتىم=Q=قېتىم باشقىلارنىڭ=A=باشقا مەن=P=مەن تۈزىگەن=V=تۈز يۇمشاق=A=يۇمشاق دېتالنى=N=دېتال ئىشلەتكىنىنى=V=ئىشلەت كۆردۈم=V=كۆر بىر=M=بىر خىل=N=خىل مەمنۇنلۇق=A=مەمنۇنلۇق ئىلكىدىمەن=N=ئىلكىدە
情感分数 = 5.14	قارلۇق=N=قارلۇق شىركىتى=N=شىركەت بىر=M=بىر قەدەر=R=قەدەر ياخشى=A=ياخشى بولغان=V=بول تۈزۈمگە=N=تۈزۈم ئىگە=N=ئىگە  مەنچە=P=مەن ئاشۇ=P=ئاشۇ شىركەتكە=V=شىركەت بېرىپ=V=بار كۆرۈشۈپ=V=كۆر ئەھۋاللاردا=N=ئەھۋال ئورتاقلىشىپ=V=ئورتاقلاش ئۆزئارا=D=ئۆزئارا ھەمكارلىشىشتەك=V=ھەمكارلىشىش يېڭى=A=يېڭى قەدەمنى=N=قەدەم ئالساڭلار=V=ئال 
情感分数 = 5.14	ئۇلۇغ=A=ئۇلۇغ جۈمە=N=جۈمە بايرىمىڭلارغا=N=بايرام مۇبارەك=N=مۇبارەك
